epoch,train_loss,train_f1,val_loss,val_f1,lr
1,2.5068114689790484,0.12831951599756536,2.25115610493554,0.18233073254651092,0.0001
2,2.277252903401526,0.19902149116978915,2.0708238637005842,0.2541167896069462,0.0001
3,2.1700013250601096,0.2411889621522784,1.9452342413089894,0.2919233541999436,0.0001
4,2.074002926466895,0.28276457224958074,1.8568829342170998,0.3577026941397265,0.0001
5,2.020167473235417,0.295750991435169,1.7871048980289035,0.359570163437227,0.0001
6,1.9224812430762201,0.32953589098501695,1.664223516428912,0.3960176706457972,1e-05
7,1.801335513266058,0.3717514058195834,1.564922363669784,0.4334450758702099,1e-05
8,1.699533757616262,0.4084224573317332,1.477725421940839,0.4585117480005119,1e-05
9,1.6243925954474778,0.4420251918682506,1.421675196400395,0.49736039824926676,1e-05
10,1.5565046795078965,0.47061350776863425,1.3783797003604747,0.5133025628479609,1e-05
11,1.4929671723985933,0.490235503992154,1.3316450406003881,0.528022460305655,1e-05
12,1.4160044860970127,0.5107145261256251,1.2951902084880405,0.535740467942393,1e-05
13,1.3485917722592589,0.5469837637429198,1.2600474070619654,0.5487440811510197,1e-05
14,1.311320077200405,0.555178052197233,1.2326549755202398,0.5585342381391254,1e-05
15,1.2516369982495335,0.5786863630209305,1.2025979271641485,0.5736873665731066,1e-05
16,1.2186690624294385,0.5847115166097827,1.182792533327032,0.5732698801289845,1e-05
17,1.1757261870337314,0.6061492101355644,1.1510922202357539,0.5807745168703824,1e-05
18,1.110482069963966,0.6306208412054054,1.1477799459739968,0.5909289444443617,1e-05
19,1.094719226894483,0.6287972906018314,1.1242498534697074,0.5867085584540989,1e-05
20,1.0538079494335613,0.6494862149750952,1.1027912398179371,0.5929939453278051,1e-05
21,1.0292083419085851,0.6632034528246288,1.0904212726487055,0.5964052851512315,1e-05
22,0.9687926678058228,0.6850769944351911,1.0851917851854254,0.5941708760218857,1e-05
23,0.9329415602110774,0.6918681939005246,1.074275616142485,0.6055313306990564,1e-05
24,0.9127151213708471,0.6993888049474577,1.0640774104330275,0.6074276393641076,1e-05
25,0.8882440675477512,0.7123348121018589,1.0589590160935014,0.611475854849837,1e-05
26,0.8530736726815583,0.7236384694940304,1.0362871752844915,0.6200765440676537,1e-05
27,0.8272266596392855,0.7303111734142808,1.0195956528186798,0.6311672483514481,1e-05
28,0.7943028626871891,0.7417106737191173,1.0214589834213257,0.6228888154321249,1e-05
29,0.765026480773759,0.7565382850622148,1.0214553950009522,0.6206119936699528,1e-05
30,0.7435597415830268,0.7619371928109359,1.0102459920777216,0.6271623028027051,1e-05
31,0.7148786455881401,0.7701028247295446,1.0142589189388134,0.6290987711097352,1e-05
32,0.6870376156653212,0.783683218914311,1.0108288603800315,0.6384485467869541,1e-05
33,0.6616850254314194,0.7913106269577387,1.003915250301361,0.6428609740074583,1e-05
34,0.6209919338669282,0.8060644511448742,1.0062321027119954,0.6384064562385138,1e-05
35,0.6001260645402585,0.8062821582642673,1.007117760402185,0.6349801600408062,1e-05
36,0.5899939340809004,0.8151848289263064,1.0128642099874992,0.638736402854346,1e-05
37,0.5836735581113992,0.8132179829873768,1.0020635426044464,0.6382974811499516,1e-05
38,0.5336597605806882,0.8392292939907251,0.9952470704361245,0.6428581006650671,1e-05
39,0.5432542590169959,0.8264124442095572,1.0024550424681768,0.6452265099922865,1e-05
40,0.5066434752419998,0.8466811974298308,1.0264240630246975,0.6350909198376125,1e-05
41,0.48583204409138103,0.8523909154769043,1.0109139576002404,0.6465000556274043,1e-05
42,0.4729710454986395,0.8598615605028194,0.9958903789520264,0.646103926601407,1e-05
43,0.4487914864808484,0.8608796654678333,1.025357434043178,0.641941160340025,1e-05
44,0.44269053955547144,0.8619918704492697,1.0130842631613766,0.6596404530846324,1e-05
45,0.42960005330909146,0.8678942849054163,1.0046095820488754,0.6485936740206397,1e-05
46,0.409012396071778,0.8723598467191124,1.0060730079809825,0.6479817824400637,1e-05
47,0.4109842699082171,0.8690584294531977,1.0117762320571475,0.6634222649173896,1e-05
48,0.38051496356562836,0.8870324045568654,1.0245082450133782,0.6642897200685222,1e-05
49,0.38291139729687423,0.8815911161199191,1.016973947485288,0.6536790426442384,1e-05
50,0.3798863897150983,0.8811889228947772,1.0163471516635683,0.6637790426204607,1e-05
